"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C1_H3","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","C2_H3","Type","RR1","RR2"
"70",69,100,0.1382405,99924780,20271,360,2,4,20271,0.026281746,6.820033,0.025639223,18.614504,78.94731,6697.8506,254848,37.393417,347.7504,337.27615,4.3200006,419.12296,38.243202,-266.39688,-7.4993167,20271,0.11195875,7.713464,0.05074647,21.955061,81.31996,8567.644,76525,46.198093,365.47723,355.003,5.040001,144.69522,-161.84132,-104.77835,99.244774,1,282,15
"71",70,100,0.056479193,99823061,20554,360,2,4,20554,0.014383338,5.3984756,0.019075885,14,67.6442,4196.67,291773,25.703188,314.09073,303.6165,4.3200006,467.869,-17.397793,-259.46808,32.381172,20554,0.042095855,6.7684984,0.034012556,20.732075,67.8098,6597.01,156714,39.44097,346.65814,336.1839,4.680001,284.47034,-234.46944,-47.727688,109.269264,1,283,0
"72",71,100,0.044043534,127139601,20837,360,2,4,20837,0.011245813,4.570622,0.01705456,10.875833,66.89617,3008.244,267499,18.648363,290.11942,279.64517,4.3200006,448.83398,51.931416,-245.62021,3.5619013,20837,0.03279772,5.5254893,0.029548071,17.980396,69.96675,4396.4688,134048,25.979855,317.43948,306.96524,5.040001,268.2029,-183.3352,-96.50007,121.63322,1,283,11
"73",72,100,0.050915994,99962609,21131,360,2,4,21131,0.007987314,3.8342586,0.014523706,9,73.29425,2117.0215,265048,12.535494,264.82248,254.34824,4.3200006,452.17242,16.569723,-241.16808,5.871864,21131,0.04292868,4.889123,0.032812905,15.543545,71.40332,3442.1074,80182,20.023626,299.8198,289.34555,5.040001,181.90816,-172.55397,-62.30508,99.96263,1,294,0
"74",73,100,0.015857901,100223424,21423,360,2,4,21423,0.0055418457,3.557051,0.01248088,9.377453,72.28705,1821.976,328767,10.952745,254.0161,243.54187,4.680001,497.05154,24.886183,-281.1144,-15.495109,21423,0.010316055,2.7705088,0.015652591,9.139867,59.23407,1105.3035,107144,7.429154,218.03038,207.55614,5.040001,220.73045,-202.4073,-77.07643,102.016106,1,292,16
"75",74,100,0.06889012,100039290,21729,360,2,4,21729,0.014157468,5.3424573,0.019012304,13.931266,70.46967,4110.0264,290308,24.598827,312.58865,302.11444,4.3200006,462.27475,-62.718407,-254.0379,63.491447,21729,0.05473265,7.7588553,0.038410176,23.374794,68.43751,8668.776,158384,51.300507,366.32214,355.8479,5.040001,277.2542,-231.73314,-57.4887,125.857704,1,306,0
"76",75,100,0.034335755,100007940,22029,360,2,4,22029,0.007712011,3.8894687,0.0143522825,12.838741,64.84034,2178.4272,282472,13.893358,266.88116,256.40695,4.3200006,473.27554,37.24633,-234.15532,9.37666,22029,0.026623745,4.863965,0.027172988,16.983032,64.6357,3406.7744,127960,21.131704,299.0769,288.60266,5.400001,260.86273,-180.99924,-92.40985,123.30253,1,300,0
"77",76,100,0.06058746,100464714,22321,360,2,4,22321,0.014409271,4.8329005,0.01880506,13,86.0672,3363.3977,233419,18.196379,298.15427,287.68002,4.3200006,404.57162,-52.54474,-247.58934,48.124794,22321,0.04617819,4.831898,0.033789497,22.453695,64.92757,3362.003,72805,20.541397,298.12442,287.65018,2.88,155.25267,-199.03102,62.938763,-42.011555,1,292,0
"78",77,100,0.053869553,99945633,22603,360,2,4,22603,0.012988252,4.896294,0.018134423,13.811344,73.24048,3452.2124,265795,20.26226,300.03085,289.5566,4.3200006,439.8417,-65.98712,-246.3236,62.06763,22603,0.040881302,5.1082754,0.03192672,24.470491,68.94909,3757.6047,91915,22.280119,306.13403,295.6598,3.2400002,181.34856,-227.14873,58.12415,-17.179798,1,282,6
"79",78,100,0.07403355,99994531,22881,360,2,4,22881,0.020348813,6.264184,0.022372086,15.000032,77.808754,5650.56,277685,31.897625,335.5081,325.03384,4.3200006,442.5232,-54.523926,-263.33942,62.34718,22881,0.053684738,7.556433,0.037782166,21.462782,72.19697,8222.3545,153160,47.372086,362.51544,352.0412,4.680001,273.8608,-236.87761,-30.835135,113.47286,1,278,9
"80",79,100,0.05261115,131480102,23164,360,2,4,23164,0.0074438406,3.5625408,0.013597484,9.000385,66.67915,1827.6042,245519,11.461243,254.23817,243.76393,4.3200006,423.96124,-59.417812,-236.8063,65.8829,23164,0.04516731,6.0321355,0.034667443,28.779497,68.782104,5239.6787,116006,31.045647,330.07248,319.59824,3.2400002,221.38792,-235.38182,76.42863,-22.533798,1,283,1
"81",80,100,0.035492264,100304461,23453,360,2,4,23453,0.009590371,4.332138,0.016225236,14.535662,63.192493,2702.5088,281794,17.427856,282.40274,271.9285,4.680001,457.6409,53.746464,-258.3189,-6.245016,23453,0.025901893,3.8444178,0.025292223,12.76304,68.40463,2128.255,82166,12.79141,265.20352,254.72928,5.040001,190.2355,-169.89168,-69.782845,100.575165,1,289,8
"82",81,100,0.04754913,100127177,23756,360,2,4,23756,0.010141752,4.653482,0.016679147,11.05381,68.13244,3118.3047,307472,19.16426,292.7066,282.23236,4.3200006,495.34845,-0.08338842,-242.56277,12.121555,23756,0.037407376,5.535976,0.032564566,16.2985,74.27152,4413.1724,117976,25.232767,317.7125,307.23825,5.040001,236.79938,-208.35721,-51.0138,107.11566,1,303,0
"83",82,100,0.044474885,100064316,24053,360,2,4,24053,0.01023873,4.8580112,0.016751762,11.732105,66.485214,3398.4395,331920,21.191872,298.9005,288.42627,4.680001,491.99582,-56.52907,-286.01193,38.251915,24053,0.034236155,6.352889,0.031606413,19.284412,67.59761,5811.7246,169754,34.9548,337.53293,327.0587,5.040001,294.5002,-250.9189,-41.693306,111.86264,1,297,1
"84",83,100,0.033502843,100284346,24345,360,2,4,24345,0.010993683,4.3191323,0.016298613,12.738468,69.26056,2686.3064,244350,16.322147,281.9698,271.49554,4.3200006,421.2727,25.785984,-251.2912,19.515558,24345,0.022509161,3.8576581,0.023960609,13.613153,66.68971,2142.9397,95203,13.103796,265.6986,255.22437,5.040001,221.696,-162.0691,-62.642025,117.13466,1,292,0
"85",84,100,0.054681208,100202347,24625,360,2,4,24625,0.010029443,4.2769837,0.016018666,11.409414,65.274605,2634.1328,262640,16.621344,280.55765,270.0834,4.3200006,445.76428,22.500778,-246.44139,7.7788987,24625,0.044651765,5.0031023,0.032487676,15.680428,71.44412,3604.469,80724,20.946762,303.1383,292.66406,4.680001,177.61967,-186.70284,-48.368916,91.50573,1,280,20
"86",85,100,0.028563881,100251273,24913,360,2,4,24913,0.010615615,6.3186316,0.018749649,19.343271,61.123016,5749.2153,541581,37.795616,336.7543,326.28006,5.040001,668.75165,-3.306235,-297.44247,10.959781,24913,0.017948266,5.814748,0.024956,16.521065,65.5203,4868.826,271270,30.234457,324.78717,314.31293,5.400001,425.26987,-255.38286,-91.93671,108.96767,1,288,0
"87",86,100,0.043227717,138288748,25197,360,2,4,25197,0.013710376,5.142936,0.018633828,12.679876,70.95369,3808.7698,277802,22.72365,307.1078,296.63354,4.3200006,452.73184,30.739473,-260.88007,4.871709,25197,0.02951734,5.4900723,0.028594127,17.586205,69.80942,4340.2886,147042,25.731712,316.5135,306.03925,5.040001,283.5077,-198.8695,-86.95971,123.34524,1,284,8
"88",87,100,0.042777058,100687720,25485,360,2,4,25485,0.00707152,3.6716373,0.013700139,10.069258,62.859344,1941.2526,274517,12.66412,258.58176,248.10751,4.3200006,464.89975,-25.107956,-233.93436,32.98888,25485,0.035705537,4.640758,0.030134793,15.3447695,65.15482,3101.2756,86857,19.020838,292.31232,281.83807,5.040001,185.18991,-191.91704,-31.935219,107.742256,1,288,2
"89",88,100,0.015607249,99960975,25779,360,2,4,25779,0.0037915239,3.1460516,0.010885992,8.300776,64.98035,1425.2604,375907,9.243636,236.33527,225.86102,5.040001,541.2973,66.46654,-276.01053,-29.652721,25779,0.011815725,3.307376,0.01704833,10.640932,55.80095,1575.1779,133312,11.000443,243.53625,233.06201,5.040001,258.92368,-222.11845,-82.265724,92.68807,1,294,9
"90",89,100,0.07367317,100018866,26088,360,2,4,26088,0.026326722,7.84113,0.0265801,22.861525,57.31803,8853.598,336297,59.18733,367.84106,357.36682,5.040001,485.4161,28.199078,-299.73578,34.31982,26088,0.047346447,7.7107267,0.036543727,21.106796,63.148746,8561.563,180828,53.103172,365.42612,354.95187,6.1200013,307.27734,-193.38055,-129.31764,154.03893,1,309,0
"91",90,100,0.039930336,100035224,26387,360,2,4,26387,0.0075950203,3.8460765,0.014192164,11.706034,70.22068,2130.0918,280459,12.939608,265.26562,254.7914,4.3200006,464.85153,-80.69543,-226.73616,65.73351,26387,0.032335315,5.2234993,0.029848568,26.857674,58.878006,3929.032,121509,25.663605,309.34604,298.8718,3.2400002,212.17676,-245.6575,103.94721,-37.5277,1,299,0
"92",91,100,0.057260223,100031432,26670,360,2,4,26670,0.010786721,4.418491,0.016800346,12.522324,65.42509,2811.3213,260628,17.683245,285.24487,274.77063,4.3200006,442.74847,13.130503,-248.22745,1.1122018,26670,0.046473503,5.090974,0.03305827,16.095215,76.263214,3732.194,80308,20.991026,305.64548,295.17123,4.680001,175.1646,-188.25253,-50.39212,88.965126,1,283,15
"93",92,100,0.06338166,100498290,26952,360,2,4,26952,0.01380637,5.553824,0.018890558,13.999999,73.932976,4441.675,321712,25.909157,318.17603,307.70178,4.3200006,484.5507,-61.194706,-277.0014,44.79262,26952,0.049575284,7.150574,0.036297332,21.317303,72.37375,7362.8223,148518,42.429604,354.56567,344.09143,4.680001,248.31142,-255.52602,-24.13116,116.707985,1,282,4
"94",93,100,0.046360303,99635486,27237,360,2,4,27237,0.011372118,5.120138,0.017474875,14.009865,65.10547,3775.0771,331959,23.787107,306.46805,295.9938,4.680001,490.36707,-8.156135,-295.9589,8.113562,27237,0.034988184,6.552545,0.03135189,19.800669,73.07031,6182.762,176710,35.68166,341.98883,331.5146,5.040001,290.38797,-255.98074,-68.59416,126.37553,1,285,11
"95",94,100,0.086166926,131425649,27536,360,2,4,27536,0.016065536,5.1589956,0.01932208,13,75.17282,3832.5942,238560,22.10195,307.55676,297.08252,4.3200006,406.07016,-11.349812,-260.9202,40.326973,27536,0.07010139,6.734403,0.04157039,21.06866,68.74486,6530.7153,93161,38.368248,345.93094,335.4567,5.040001,192.55276,-185.5208,-53.248337,110.90714,1,299,0
"96",95,100,0.019320093,100371405,27833,360,2,4,27833,0.006281788,4.0375876,0.014019402,10.99999,75.67777,2347.5042,373700,13.717349,272.26315,261.7889,5.040001,543.7745,-38.36652,-269.91025,36.584415,27833,0.013038306,3.3195832,0.016850676,11.018664,63.58699,1586.827,121705,10.113105,244.06677,233.59253,5.400001,177.1261,-272.29132,-67.119064,100.483696,1,297,4
"97",96,100,0.07614018,99710201,28132,360,2,4,28132,0.020858118,7.3105903,0.02412736,19.379946,59.254555,7696.041,368971,50.67894,357.7526,347.27835,5.040001,522.2065,-11.480563,-294.43927,41.823425,28132,0.05528206,8.294256,0.040068872,22.40626,66.35202,9906.435,179198,59.579025,375.93103,365.4568,5.760001,297.916,-234.79407,-86.174675,134.10176,1,299,0
"98",97,100,0.06580951,100179996,28431,360,2,4,28431,0.015410905,5.868574,0.020306485,15.424782,66.41547,4959.3833,321810,30.656548,326.114,315.63977,4.680001,480.26993,-48.34799,-285.51395,48.329052,28431,0.050398603,7.559571,0.037797853,21.2869,72.49419,8229.185,163282,47.369118,362.5752,352.10095,5.040001,277.8218,-251.87427,-38.31497,113.83826,1,299,0
"99",98,100,0.065084256,100021740,28727,360,2,4,28727,0.012239238,4.6145034,0.01754564,11.95755,66.205734,3066.2842,250529,19.090687,291.49533,281.0211,4.680001,409.8513,-66.62616,-263.28784,75.664055,28727,0.05284502,6.2940197,0.037464403,29.765703,66.783424,5704.514,107948,34.22196,336.19232,325.71808,3.2400002,195.85805,-233.81818,90.1022,-33.07192,1,296,0
"100",99,100,0.11695315,100108325,29014,360,2,4,29014,0.033754293,7.761076,0.029622428,30.131645,59.2778,8673.739,256967,56.348625,366.36334,355.8891,4.680001,427.91397,34.122097,-252.81378,10.184349,29014,0.08319886,6.754567,0.045638967,20.357792,61.669144,6569.8813,78966,40.740383,346.36145,335.8872,5.760001,168.76508,-164.27399,-71.13163,108.94412,1,287,2
"101",100,100,0.07688526,100401954,29294,360,2,4,29294,0.013415507,5.201834,0.01844622,13,76.28401,3896.5073,290448,22.3704,308.74756,298.27332,4.3200006,461.01904,-60.39859,-259.1781,56.494904,29294,0.06346975,7.449736,0.04115876,31.739134,76.65387,7991.794,125915,44.615326,360.46765,349.9934,3.2400002,207.5572,-260.89758,75.676575,-32.383717,1,280,13
"102",101,100,0.034867182,99920146,29580,360,2,4,29580,0.0123221055,6.0984373,0.019298851,16.07411,66.15919,5355.495,434625,33.35204,331.6466,321.17236,4.680001,595.2595,-7.886721,-273.26105,14.211037,29580,0.022545077,5.8101068,0.027277496,17.154766,65.90608,4861.0566,215615,29.926525,324.67218,314.19794,5.400001,360.56506,-248.7947,-75.36582,114.75182,1,286,1
"103",102,100,0.058265544,141760775,29873,360,2,4,29873,0.008516584,4.5598435,0.015669566,12,66.13582,2994.073,351558,18.81232,289.77945,279.3052,5.040001,507.06253,-29.24886,-299.1409,33.329197,29873,0.04974896,6.5052595,0.03535467,21.314344,66.64424,6093.8496,122492,36.645428,340.94592,330.47168,5.400001,210.44481,-233.14233,-62.10989,117.890366,1,293,9
"104",103,100,0.028919416,99955470,30182,360,2,4,30182,0.006515888,3.7074547,0.013432806,10.495188,63.071884,1979.3118,303767,12.911489,259.97968,249.50545,4.3200006,493.1448,-46.97996,-234.34232,38.37223,30182,0.022403527,3.814732,0.023842076,14.546404,62.9281,2095.514,93535,13.261617,264.08728,253.61302,4.680001,194.30205,-213.35622,2.4000533,90.33031,1,309,0
"105",104,100,0.048812885,100183422,30487,360,2,4,30487,0.013566581,5.555832,0.018833328,13,73.40646,4444.8867,327635,26.035507,318.22806,307.7538,4.3200006,500.81006,-41.13464,-261.79773,46.360588,30487,0.035246305,6.485074,0.03132886,20.35976,69.06767,6056.091,171822,35.982456,340.49838,330.02414,5.040001,298.27295,-241.85661,-41.70287,128.70667,1,305,0
"106",105,100,0.04914748,99930901,30779,360,2,4,30779,0.010153455,4.252919,0.015635733,12.138668,63.21348,2604.5745,256521,16.768019,279.74515,269.2709,4.3200006,429.2447,24.19756,-262.44626,14.209417,30779,0.038994025,5.4338884,0.031229245,17.974968,64.44943,4251.9087,109040,26.186666,315.03226,304.558,5.040001,227.9443,-181.2655,-70.67302,122.38306,1,292,7
"107",106,100,0.043395538,99972770,31065,360,2,4,31065,0.008998286,4.1611238,0.015131359,11.000002,71.11876,2493.353,277092,14.982335,276.603,266.12875,4.3200006,453.39044,-58.687286,-249.88925,56.097565,31065,0.034397252,4.4104023,0.029015804,22.490301,63.680298,2801.037,81432,17.420885,284.98102,274.50677,3.2400002,166.57893,-216.88551,60.377544,-14.058553,1,286,3
"108",107,100,0.053581994,100425275,31348,360,2,4,31348,0.014065858,5.40442,0.018765347,13.720941,68.34103,4205.9165,299016,25.619282,314.2492,303.77496,4.3200006,470.41916,15.859016,-270.1115,17.439783,31348,0.039516136,6.1506634,0.032543194,19.88842,68.44536,5447.615,137858,32.44904,332.87457,322.40033,5.040001,259.29315,-211.42004,-73.94759,122.518585,1,283,7
"109",108,100,0.052510075,99935594,31635,360,2,4,31635,0.021243941,7.0623713,0.024353005,20.977867,65.872215,7182.3003,338087,44.289795,352.77838,342.30414,4.680001,505.99326,59.431244,-266.77353,-13.236666,31635,0.031266134,6.0297737,0.03030037,17.508041,64.35285,5235.5767,167452,32.437183,330.01608,319.54184,5.400001,312.39035,-209.9723,-94.24149,107.97612,1,287,1
"110",109,100,0.09043591,100242877,31927,360,2,4,31927,0.021187602,6.929939,0.024574252,14.401632,67.63787,6915.4634,326392,42.003525,350.05246,339.57822,5.040001,485.6043,46.815594,-285.32623,-7.8861117,31927,0.069248304,6.904016,0.043974623,18.362465,65.639656,6863.8228,99119,41.317753,349.5128,339.03854,5.760001,210.35564,-168.53656,-99.09293,98.90244,1,292,0
"111",110,100,0.032394364,137756014,32224,360,2,4,32224,0.012714575,5.6602187,0.019252444,16.00833,64.87735,4613.4834,362850,29.054762,320.90854,310.4343,4.680001,538.7317,-33.600273,-257.39072,25.015383,32224,0.019679789,3.9009483,0.023642112,15.941854,56.693478,2191.3052,111348,14.887553,267.30554,256.83133,5.040001,236.64201,-213.29588,-21.904339,84.74871,1,297,3
"112",111,100,0.03519855,100157063,32529,360,2,4,32529,0.013786205,7.1965857,0.021291673,20.394432,61.574944,7457.882,540967,48.446156,355.4893,345.01505,5.040001,672.47424,52.215424,-280.09937,-10.257407,32529,0.021412345,6.377904,0.027255999,17.445862,58.235447,5857.5825,273561,38.98499,338.09882,327.62457,6.1200013,434.94678,-214.48181,-132.71693,122.10017,1,305,0
"113",112,100,0.043658946,100067625,32836,360,2,4,32836,0.011051758,5.166466,0.017279152,14.37999,63.748062,3843.7021,347791,24.559261,307.76514,297.2909,4.680001,508.94016,-1.1728054,-290.0591,28.133207,32836,0.032607187,6.143813,0.03026509,20.343086,66.24686,5435.4873,166696,33.093403,332.71408,322.23984,5.400001,291.15677,-226.0885,-79.40999,138.08081,1,307,0
"114",113,100,0.030301353,100261416,33127,360,2,4,33127,0.009693794,4.9523773,0.016960196,13.362044,63.6635,3531.7495,364331,22.660332,301.67087,291.19662,4.680001,540.51794,-55.65184,-253.38058,36.616993,33127,0.020607559,3.9696598,0.023770418,19.639984,59.588745,2269.1807,110114,14.893224,269.81992,259.34567,4.3200006,230.82205,-229.0887,8.105717,44.929447,1,291,1
"115",114,100,0.016046818,100195857,33403,360,2,4,33403,0.0054501053,3.2795837,0.011671117,9.598617,61.07607,1548.8164,284181,10.381802,242.3211,231.84686,3.9600005,476.86072,29.936647,-233.0768,3.8834715,33403,0.010596712,2.6244318,0.017041765,10.713777,56.286987,991.8205,93597,6.9075575,210.23041,199.75616,4.680001,223.78418,-174.2159,-37.710762,103.69435,1,276,27
"116",115,100,0.041798677,99959820,33691,360,2,4,33691,0.01414821,6.6263323,0.020451643,16.013575,65.16319,6322.7925,446897,39.61163,343.60135,333.1271,4.680001,599.6066,-26.64906,-282.40643,24.136965,33691,0.027650468,6.8014565,0.030228695,19.357533,67.45657,6661.4126,240915,40.292355,347.35764,336.8834,5.400001,382.79926,-257.87366,-82.07166,120.348236,1,288,0
"117",116,100,0.10186516,100604011,33980,360,2,4,33980,0.042236544,8.869543,0.03297228,34.974518,59.18242,11328.306,268211,73.2206,385.58768,375.11343,4.680001,445.1646,-1.8854386,-241.91698,13.557233,33980,0.059628613,7.3164153,0.04087383,33.063156,67.81863,7708.31,129272,45.75356,357.86728,347.39304,3.9600005,262.4482,-228.04758,25.05005,7.1699815,1,289,4
"118",117,100,0.046958715,99928449,34274,360,2,4,34274,0.0086732805,4.394531,0.0155834425,11.999971,65.95266,2780.9138,320630,17.495754,284.46188,273.98764,4.680001,492.52118,-43.206787,-268.61447,35.3748,34274,0.038285434,4.890796,0.031351257,21.190208,76.24796,3444.464,89968,19.43606,299.86908,289.39484,3.2400002,183.83902,-221.73088,53.597603,-26.257706,1,294,2
"119",118,100,0.054092333,127769179,34575,360,2,4,34575,0.013278273,5.7647133,0.019025456,15.710064,64.22105,4785.3965,360393,30.295687,323.5427,313.06845,4.680001,516.42126,-37.39155,-292.69647,42.983475,34575,0.04081406,6.686858,0.03394344,20.216042,71.77897,6438.826,157760,37.391525,344.91068,334.43643,5.040001,267.85013,-251.89949,-40.032227,120.50537,1,301,0
"120",119,100,0.062267307,100656690,34870,360,2,4,34870,0.018136017,6.1836295,0.021249587,14,76.72985,5506.1675,303604,31.358135,333.64432,323.17007,4.3200006,471.06418,-18.249537,-272.41434,40.665718,34870,0.04413129,6.726577,0.034495264,20.275253,71.96404,6515.544,147640,37.73377,345.7635,335.28925,5.040001,279.01178,-209.79837,-63.50768,123.4028,1,295,9
"121",120,100,0.091071054,99811620,35168,360,2,4,35168,0.0074450555,3.8713515,0.013875811,10.956139,69.04245,2158.1802,289881,13.248577,266.20886,255.7346,4.3200006,472.28708,-20.012201,-251.65598,30.603031,35168,0.083626,7.202217,0.04646592,20.56492,74.05619,7469.558,89321,42.179718,355.60193,345.1277,5.040001,175.88377,-192.77037,-54.672665,103.763214,1,298,0
"122",121,100,0.055146776,100276466,35455,360,2,4,35455,0.015177176,5.358373,0.019274723,14,75.63423,4134.5513,272419,23.79161,313.01703,302.5428,4.3200006,441.097,-24.909868,-267.57205,38.76363,35455,0.0399696,4.5889764,0.030593175,16.340406,69.49496,3032.4536,75869,17.91393,290.69653,280.2223,4.680001,170.29933,-186.47557,-25.791723,91.631485,1,287,5
"123",122,100,0.047767,100177887,35736,360,2,4,35736,0.015648441,5.9711423,0.019837681,15,67.25006,5134.254,328100,31.494633,328.60904,318.1348,4.3200006,495.19354,-4.1744366,-277.00992,31.577713,35736,0.03211856,6.106397,0.030080775,18.601187,70.04734,5369.4844,167177,31.723171,331.83444,321.3602,4.680001,307.00873,-230.87564,-43.443737,111.18541,1,281,5
"124",123,100,0.051051505,99743608,36016,360,2,4,36016,0.012003456,4.937849,0.017205048,13.36433,66.85177,3511.059,292504,21.741606,301.24783,290.7736,4.3200006,465.66766,-21.05079,-264.42578,42.219395,36016,0.03904805,6.098984,0.032441404,19.913403,66.20601,5356.455,137176,32.49558,331.65952,321.18527,5.040001,262.94904,-209.7588,-62.16171,121.7149,1,280,14
