"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","Type"
"74",73,213,0.07105453,61273301,14369,360,2,3,14369,0.061368782,27.389858,0.043894004,79.999275,56.839348,108029.43,1760332,687.85767,543.67816,535.16846,6.1200013,1092.2622,-161.46603,-658.17566,14369,0.009685755,12.862608,0.026853044,45.801674,58.543934,23824.322,2459728,155.01619,434.836,426.32635,3.9600005,-1500.1531,0.81447816,-430.63104,1
"75",74,213,0.079061925,61603677,14568,360,2,3,14568,0.06273426,28.76154,0.04445369,86.99929,54.531166,119120.56,1898812,776.451,550.7149,542.2052,6.1200013,1153.9156,-182.39891,-644.1279,14568,0.016327666,14.535099,0.03295941,53.42032,55.101913,30422.752,1863264,203.2844,452.4388,443.92917,3.9600005,-1288.9283,92.672,-403.63013,1
"76",75,213,0.107467644,62274925,14763,360,2,3,14763,0.090180576,34.394222,0.05324183,99.9909,56.502968,170346.6,1888950,1079.3468,576.46924,567.95953,6.1200013,1108.9825,-140.63191,-684.82416,14763,0.017287066,15.7548485,0.035167072,47.91306,61.25864,35742.996,2067615,223.67194,464.0426,455.53296,3.9600005,-1366.2048,51.620502,-403.34918,1
"77",76,213,0.07264817,61655966,14957,360,2,3,14957,0.059717033,27.95626,0.043613512,79.99928,55.95043,112543.555,1884614,723.504,546.6256,538.1159,6.1200013,1146.1104,-183.49478,-651.7909,14957,0.0129311355,14.206027,0.030815678,49.849667,61.823204,29060.812,2247352,181.8989,449.1412,440.63156,3.9600005,-1426.9353,42.615654,-424.65314,1
"78",77,213,0.07450906,61503735,15146,360,2,3,15146,0.06205592,28.243607,0.043252077,80.99989,57.98022,114868.984,1851056,723.12604,548.09814,539.58844,5.760001,1125.4312,-191.05363,-658.09656,15146,0.01245314,13.937801,0.02952924,50.722996,62.922684,27973.773,2246323,173.44424,446.39633,437.8867,3.6000004,-1414.4493,61.31775,-462.51718,1
"79",78,213,0.07612616,62208046,15339,360,2,3,15339,0.063095786,27.735495,0.04333671,78.99924,54.976486,110773.11,1755634,718.5234,545.48395,536.97424,6.1200013,1060.2098,-261.55334,-672.6106,15339,0.013030373,12.705886,0.029208934,50.373775,55.402405,23247.293,1784085,155.6252,433.07068,424.561,3.9600005,-1267.559,113.49315,-375.8335,1
"80",79,213,0.06271105,61866144,15536,360,2,3,15536,0.0505014,26.556965,0.041046314,82.99927,56.493862,101559.22,2011018,651.6301,539.2313,530.7216,6.1200013,1194.3003,-248.00671,-649.3062,15536,0.012209656,13.405049,0.029657189,43.86785,57.545914,25876.13,2119317,169.33064,440.78418,432.27454,3.9600005,-1376.3396,101.79511,-434.47443,1
"81",80,213,0.09241145,62022925,15736,360,2,3,15736,0.07501324,30.513817,0.04882211,88.99991,57.93963,134077.39,1787383,841.1027,559.23114,550.72144,5.760001,1125.5858,-57.620094,-618.904,15736,0.01739821,16.740913,0.034804393,58.56654,55.106262,40357.184,2319617,269.2501,472.7845,464.27484,3.9600005,-1454.6857,-25.621822,-403.10406,1
"82",81,213,0.08042109,61930037,15929,360,2,3,15929,0.07112538,31.279005,0.04827007,89.99934,58.740536,140886.16,1980814,878.14996,562.79767,554.28796,5.760001,1195.1172,-110.1284,-632.05566,15929,0.0092957085,12.087502,0.025609113,44.71031,57.232483,21039.508,2263357,139.00578,425.88602,417.37637,3.6000004,-1416.632,49.814026,-482.69003,1
"83",82,213,0.059014298,62195834,16127,360,2,3,16127,0.04127541,22.725693,0.03601536,64.99931,54.18903,74369.83,1801795,491.3259,516.7967,508.28705,6.1200013,1146.0591,-167.797,-621.14276,16127,0.017738888,15.6347275,0.03602472,46.405952,56.706223,35200.04,1984343,230.55151,462.9405,454.43085,3.9600005,-1325.3373,52.157246,-435.77908,1
"84",83,213,0.11913761,61648688,16320,360,2,3,16320,0.10017629,36.293087,0.05408806,99.99989,54.973885,189675.1,1893413,1217.5327,584.2076,575.69794,5.760001,1100.2188,-95.303986,-695.8257,16320,0.01896132,15.4844055,0.035352524,48.008537,59.674194,34526.42,1820887,218.97662,461.5493,453.0396,3.9600005,-1299.8131,56.435444,-306.0415,1
"85",84,213,0.10051263,61985093,16512,360,2,3,16512,0.082786,31.604395,0.05097483,87.99931,53.56725,143832.64,1737403,941.2514,564.2879,555.77826,6.1200013,1082.2673,-36.449856,-648.79834,16512,0.017726632,16.56337,0.035391815,52.93393,54.28238,39505.715,2228608,266.01306,471.24915,462.7395,7.2000017,-1443.2975,-180.01956,271.26923,1
"86",85,213,0.07209395,93090975,16706,360,2,3,16706,0.06228491,27.509758,0.04366628,75.99929,51.87802,108977.29,1749658,732.04535,544.3071,535.7974,6.1200013,1092.27,-203.51772,-637.34406,16706,0.009809039,11.915546,0.026478993,42.66668,56.558575,20445.156,2084318,135.9467,423.82278,415.31314,3.9600005,-1375.7126,81.09067,-405.84708,1
"87",86,213,0.08617985,61383572,16905,360,2,3,16905,0.07393495,30.196693,0.046313945,82.99999,59.06308,131305,1775953,815.37555,557.72675,549.21704,5.400001,1109.9384,-74.61174,-638.0576,16905,0.012244904,12.805007,0.02753765,45.351852,57.04356,23611.42,1928265,155.35663,434.1897,425.68002,3.6000004,-1331.1471,50.190166,-360.80746,1
"88",87,213,0.07359853,62309771,17095,360,2,3,17095,0.06057737,28.529137,0.044026446,82.99927,54.920723,117203.28,1934770,761.381,549.5466,541.0369,6.1200013,1162.5184,-141.4688,-667.9109,17095,0.013021153,14.484427,0.03128386,49.807575,59.551083,30211.002,2320148,193.31253,451.93594,443.42627,3.9600005,-1448.2526,29.290281,-437.7703,1
"89",88,213,0.11491484,61670391,17296,360,2,3,17296,0.101052344,33.29324,0.05344019,93.99816,54.42274,159615.31,1579531,1030.2211,571.7843,563.2746,6.1200013,945.3433,-209.24629,-694.5918,17296,0.013862499,13.814844,0.030097699,53.00747,54.725212,27482.39,1982499,185.17937,445.12036,436.61072,3.9600005,-1354.7852,42.40738,-343.18442,1
"90",89,213,0.0774915,61548573,17499,360,2,3,17499,0.06332742,28.647264,0.044005014,85.99819,54.086433,118175.87,1866109,773.84784,550.1416,541.63196,6.1200013,1104.3091,-264.33038,-677.17365,17499,0.014164085,13.207855,0.03078754,43.096146,56.311813,25120.43,1773530,166.09567,438.65015,430.1405,3.9600005,-1254.824,159.46732,-385.2217,1
"91",90,213,0.0853333,61311122,17695,360,2,3,17695,0.07232968,29.06109,0.045982737,84.998215,59.24551,121614.76,1681395,754.26996,552.2069,543.6972,5.760001,1039.9955,-228.78703,-652.5692,17695,0.013003625,13.999205,0.029976884,47.96845,56.913616,28220.793,2170225,185.70407,447.02933,438.51968,3.9600005,-1410.4928,72.5747,-383.72733,1
"92",91,213,0.118181325,62328364,17886,360,2,3,17886,0.10321571,33.839542,0.05520317,92.99591,56.429077,164896.48,1597591,1042.5204,574.128,565.6183,6.1200013,971.9704,-115.405525,-688.94836,17886,0.014965613,14.054976,0.03123328,47.30496,55.213882,28446.1,1900764,190.22087,447.60187,439.09222,3.6000004,-1296.2377,41.78207,-436.2796,1
"93",92,213,0.13674374,62042160,18080,360,2,3,18080,0.11741819,35.657864,0.059628535,95.99928,55.44301,183093.6,1559329,1165.531,581.6649,573.1552,6.1200013,963.49615,-36.642853,-668.2572,18080,0.019325549,17.053602,0.036130514,51.53659,55.648697,41878.85,2167020,276.99792,475.4493,466.93967,6.4800014,-1434.3824,-166.95953,199.53105,1
"94",93,213,0.099251725,61856509,18272,360,2,3,18272,0.08532272,30.53162,0.050632868,84.991425,56.180878,134233.89,1573249,854.2647,559.3151,550.8054,6.1200013,1003.3565,-122.07151,-646.0569,18272,0.013929002,15.465943,0.031757586,54.31551,56.086674,34444.137,2472836,228.41003,461.37747,452.86783,3.9600005,-1505.6172,-38.62689,-412.33038,1
"95",94,213,0.07613228,61746735,18471,360,2,3,18471,0.0640512,29.04347,0.04538042,73.996414,50.765488,121467.34,1896410,826.3714,552.11957,543.60986,6.4800014,1154.7198,-105.60842,-656.0573,18471,0.012081083,12.364278,0.028554915,52.357353,52.08053,22014.053,1822192,153.90422,429.14612,420.63647,3.9600005,-1275.0287,67.44412,-412.22687,1
"96",95,213,0.07165631,62514696,18671,360,2,3,18671,0.06159037,29.118555,0.044797778,90.99929,55.76426,122096.195,1982391,785.8901,552.49133,543.9817,6.1200013,1190.7417,-141.59157,-649.9082,18671,0.010065941,12.295148,0.026384437,54.766308,52.8478,21768.574,2162597,151.38713,428.33875,419.82907,3.9600005,-1396.0927,61.363087,-433.57718,1
"97",96,213,0.06507986,61810922,18866,360,2,3,18866,0.05064623,26.057486,0.040524863,82.99991,55.769615,97774.93,1930547,632.02704,536.4972,527.9875,5.760001,1202.6327,-115.994705,-610.7309,18866,0.014433633,15.206249,0.03141787,49.721985,63.63529,33297.12,2306912,204.58725,458.939,450.42935,3.6000004,-1432.6823,67.97364,-465.20544,1
"98",97,213,0.06922862,90184560,19061,360,2,3,19061,0.05513857,26.429577,0.043469697,82.99845,56.511543,100587.25,1824263,644.05676,538.53894,530.02924,6.1200013,1158.6785,-159.42647,-596.4257,19061,0.014090047,15.989708,0.03296847,55.47363,61.15,36816.59,2612950,231.53644,466.17337,457.66373,3.9600005,-1524.942,31.33652,-499.70288,1
"99",98,213,0.1448834,61927165,19253,360,2,3,19253,0.122247554,35.32508,0.058388565,89.9982,54.72599,179692.05,1469903,1151.0991,580.3147,571.805,6.1200013,891.6311,-104.13657,-695.96027,19253,0.022635844,16.47405,0.036690537,60.73758,51.889767,39080.785,1726500,269.37286,470.47052,461.96088,6.4800014,-1277.4225,-103.23816,212.02196,1
"100",99,213,0.104156256,62004892,19446,360,2,3,19446,0.085677296,31.869957,0.05074834,93.99822,54.875477,146259.97,1707103,943.1482,565.49286,556.98315,6.1200013,1034.4105,-154.85742,-683.2695,19446,0.018478964,15.929308,0.034330405,52.823654,56.457657,36538.973,1977328,239.75377,465.6284,457.11874,3.6000004,-1316.4432,59.715294,-451.8848,1
"101",100,213,0.06996773,62250122,19636,360,2,3,19636,0.0550535,26.10467,0.041174557,76.9999,58.660995,98129.336,1782436,615.24414,536.7577,528.24805,5.760001,1115.1847,-206.10081,-631.02423,19636,0.014914231,15.439391,0.03229998,49.938347,59.713264,34325.97,2301558,218.67683,461.13004,452.6204,3.9600005,-1452.2766,64.7121,-392.3476,1
"102",101,213,0.09164914,61608203,19834,360,2,3,19834,0.07653555,30.245947,0.047259293,84.9999,54.842346,131733.69,1721209,851.9528,557.9614,549.4517,5.760001,1071.9702,-145.58092,-647.4269,19834,0.0151135875,13.243371,0.029962378,51.21585,53.868214,25255.71,1671060,171.58366,439.03687,430.5272,3.6000004,-1222.4734,91.69231,-378.09454,1
"103",102,213,0.08775827,61653525,20026,360,2,3,20026,0.077304736,30.988071,0.049187414,89.999275,54.610687,138277.53,1788733,896.2528,561.452,552.9423,6.1200013,1090.2627,-168.27672,-658.3814,20026,0.010453534,11.66853,0.026339797,50.1853,52.438477,19606.262,1875563,136.95255,420.8062,412.29657,3.9600005,-1309.0308,109.35029,-361.1609,1
"104",103,213,0.08331168,62396906,20222,360,2,3,20222,0.061876077,26.399416,0.04342009,68.99991,53.25054,100357.8,1621916,663.655,538.3745,529.8648,5.760001,1084.1942,-50.17426,-586.1426,20222,0.021435603,18.57348,0.03806041,54.465576,55.665184,49676.28,2317466,327.72964,487.74307,479.23343,6.4800014,-1484.0482,-139.19989,214.50848,1
"105",104,213,0.089554235,61941335,20418,360,2,3,20418,0.07281424,29.98347,0.04812756,85.999756,56.26242,129457.234,1777911,826.03046,556.7063,548.19666,5.760001,1130.753,-87.49962,-601.8264,20418,0.016739994,16.018387,0.03393726,52.013363,61.080467,36948.78,2207216,231.74785,466.43143,457.92178,3.9600005,-1426.8971,60.689598,-361.31506,1
"106",105,213,0.08872247,61786959,20615,360,2,3,20615,0.07677006,28.398462,0.047489066,77.99046,55.176517,116132.06,1512726,748.3887,548.8855,540.3758,5.760001,988.90234,-193.28226,-617.5011,20615,0.011952405,14.0322275,0.027731676,50.792503,54.52382,28354.092,2372250,192.2139,447.36862,438.85898,3.6000004,-1461.4684,11.773886,-455.92426,1
"107",106,213,0.05141878,61703993,20809,360,2,3,20809,0.03767159,22.59779,0.035089735,65.99991,53.844315,73535.055,1952003,488.77005,515.98395,507.4743,5.760001,1226.247,-222.80698,-570.2134,20809,0.013747194,13.171113,0.029598007,54.133392,52.99333,24980.865,1817161,171.99252,438.24902,429.73935,3.9600005,-1272.3922,144.49979,-390.27997,1
"108",107,213,0.0870506,62461121,21004,360,2,3,21004,0.07323935,29.9848,0.0477465,91.9999,56.043488,129468.71,1767748,827.82367,556.7127,548.203,5.760001,1113.279,-129.90805,-618.07214,21004,0.013811252,14.060972,0.02998075,45.253784,58.89379,28470.377,2061390,183.17793,447.6633,439.15366,3.6000004,-1359.3545,67.030716,-424.9486,1
"109",108,213,0.07608304,61602644,21192,360,2,3,21192,0.06412729,27.791954,0.044825733,79.99991,56.3642,111224.555,1734434,710.9161,545.7768,537.2671,5.760001,1117.9197,-69.372665,-607.16724,21192,0.011955755,13.40118,0.02768839,44.244095,56.24781,25861.195,2163075,171.78574,440.7426,432.23297,3.6000004,-1400.3441,25.614428,-419.039,1
"110",109,213,0.09888018,97337039,21387,360,2,3,21387,0.080365546,31.783484,0.051429585,92.99934,55.14191,145467.34,1810071,936.80505,565.1016,556.5919,6.1200013,1124.6486,-7.676532,-632.2263,21387,0.018514633,17.454025,0.036978867,57.018036,53.78979,43868.59,2369401,296.82632,478.79138,470.28174,7.2000017,-1490.5319,-182.07338,265.88852,1
"111",110,213,0.07939108,62091934,21591,360,2,3,21591,0.061536677,27.971146,0.043568764,72.99931,52.535255,112663.44,1830834,751.2387,546.7023,538.19257,6.1200013,1142.2871,-129.4116,-629.76483,21591,0.017854396,15.827302,0.03556697,51.449574,54.844578,36072.504,2020371,241.24916,464.7033,456.19366,3.9600005,-1344.1147,34.445942,-420.07953,1
"112",111,213,0.12268612,61607886,21791,360,2,3,21791,0.09141647,38.06829,0.049057074,99.99884,57.706196,208684.06,2282784,1306.6833,591.0842,582.5745,6.1200013,966.1892,-80.74425,-1064.9222,21791,0.031269647,17.376268,0.034892105,58,64.24665,43478.598,1390441,262.1992,478.14844,469.6388,4.680001,901.1979,726.7526,81.45802,6
"113",112,213,0.073958054,62099316,21990,360,2,3,21990,0.06369714,29.593443,0.046457525,84.999374,52.207428,126111.16,1979856,843.3931,554.82086,546.3112,6.1200013,1225.4097,-42.882267,-591.8422,21990,0.010260915,11.876422,0.02680908,51.59371,53.026535,20311.113,1979464,140.85117,423.34918,414.83954,3.9600005,-1340.1366,21.448542,-403.39413,1
"114",113,213,0.14766298,61866010,22184,360,2,3,22184,0.1267042,38.263844,0.059974678,101.999916,57.747715,210833.52,1663982,1310.6796,591.822,583.3124,5.400001,1021.9396,17.329802,-639.1307,22184,0.020958778,17.162565,0.03605581,52.616386,57.791214,42415.723,2023769,273.62088,476.36646,467.8568,6.1200013,-1385.2241,-133.05295,211.6696,1
"115",114,213,0.09848733,62217546,22374,360,2,3,22374,0.08872436,31.474945,0.05151382,86.999306,53.10524,142656.8,1607865,936.7373,563.6969,555.1872,6.1200013,1023.47064,-121.66311,-634.7557,22374,0.009762971,12.210397,0.026090592,51.882454,53.772522,21469.504,2199075,147.65607,427.3427,418.83304,3.9600005,-1422.618,0.67165077,-392.12558,1
"116",115,213,0.07153089,61916373,22571,360,2,3,22571,0.055585504,25.821922,0.04060051,63.999905,52.85788,96015.12,1727341,639.443,535.1895,526.6798,5.760001,1115.1998,-147.71034,-604.8442,22571,0.015945388,13.342922,0.030324822,54.559902,51.8754,25636.836,1607790,178.38358,440.11526,431.60562,3.6000004,-1190.9916,112.623215,-388.59796,1
"117",116,213,0.114516,62181785,22728,360,2,3,22728,0.077860974,33.57684,0.052876912,104.99937,57.028576,162346.2,2085078,1026.5984,573.00574,564.49603,6.1200013,1249.6641,-77.33005,-595.89545,22728,0.036655024,24.27977,0.055687547,63.38082,65.49327,84889.04,2315891,505.47433,526.3219,517.81226,6.1200013,-1490.2694,87.23068,-49.89828,8
"118",117,213,0.06842008,61916323,22953,360,2,3,22953,0.05490349,26.756107,0.043294672,80.99941,56.306137,103088.055,1877623,661.51416,540.3071,531.7974,5.760001,1205.0474,-134.68394,-551.5944,22953,0.01351659,14.316911,0.03026831,47.000076,56.418015,29516.246,2183705,195.13376,450.26083,441.7512,3.9600005,-1408.767,138.96461,-387.62488,1
"119",118,213,0.06763159,62052743,23154,360,2,3,23154,0.05736657,29.726727,0.045663174,90.999916,56.69006,127249.664,2218185,812.6178,555.46796,546.95825,5.760001,1337.4739,30.52454,-548.78687,23154,0.010265016,12.595053,0.027086135,41.70576,59.357162,22843.49,2225373,147.18408,431.80905,423.2994,3.6000004,-1399.7804,46.91926,-490.85928,1
"120",119,213,0.0907148,61940718,23350,360,2,3,23350,0.07924631,29.213713,0.049430985,69.9966,51.91423,122895.5,1550804,820.1959,552.9612,544.4515,6.1200013,1040.5095,-68.90139,-583.5253,23350,0.011468485,14.006924,0.028585559,47.81878,55.889137,28251.926,2463440,188.62584,447.10873,438.59906,3.9600005,-1504.4714,-42.714584,-412.22412,1
"121",120,213,0.082896754,62036239,23554,360,2,3,23554,0.064665064,27.866055,0.043745767,68.99602,53.673904,111818.445,1729194,735.1815,546.1602,537.6505,6.1200013,1072.2313,-85.10537,-678.56714,23554,0.018231686,14.560413,0.034259796,55.855713,54.140083,30528.812,1674492,205.77556,452.6894,444.17975,3.9600005,-1222.7311,106.90108,-370.76056,1
"122",121,213,0.07616555,61653832,23744,360,2,3,23744,0.061210565,27.307156,0.042868376,83.99925,54.98731,107378.02,1754240,696.89636,543.2427,534.73303,6.1200013,1070.3368,-240.68565,-665.8166,23744,0.014954986,14.68308,0.032270506,46.483105,59.962284,31045.37,2075921,197.27821,453.89746,445.38782,3.9600005,-1364.1508,127.41584,-409.55212,1
"123",122,213,0.111377925,89552621,23936,360,2,3,23936,0.095747136,32.73261,0.053660013,93.99818,58.790012,154285.02,1611380,955.5355,569.3388,560.8291,6.1200013,972.9655,-139.2985,-700.7348,23936,0.01563079,15.9304085,0.034112222,54.841137,60.134624,36544.02,2337951,231.61888,465.63834,457.1287,3.9600005,-1458.3427,7.54521,-417.83588,1
"124",123,213,0.08184211,61611943,24127,360,2,3,24127,0.071301915,30.388065,0.046252765,82.99825,52.34071,132974.58,1864951,885.43585,558.6365,550.1268,6.1200013,1121.1,-157.60777,-671.0223,24127,0.010540196,11.479218,0.026029972,52.74378,52.81698,18975.23,1800273,131.85489,418.45078,409.9411,3.9600005,-1279.7452,112.21481,-361.88095,1
"125",124,213,0.06809084,61703875,24328,360,2,3,24328,0.051012125,25.154877,0.04011942,80.99928,56.730347,91118.57,1786214,583.1081,531.4207,522.911,6.1200013,1109.5454,-227.49144,-642.06885,24328,0.017078714,15.186101,0.03420293,58.196472,52.472534,33208.945,1944464,228.87657,458.74808,450.23843,4.3200006,-1329.2338,143.60536,-351.80945,1
"126",125,213,0.06323594,61886956,24526,360,2,3,24526,0.04844793,24.341862,0.038760927,71.99991,56.1064,85323.78,1761144,550.14435,526.6897,518.18005,5.760001,1133.5658,-177.42378,-599.4743,24526,0.014788008,15.064418,0.032120295,49.915066,57.27849,32678.88,2209823,213.56717,457.58957,449.07993,3.9600005,-1415.5042,76.85168,-409.37155,1
"127",126,213,0.0776851,62545567,24725,360,2,3,24725,0.0674778,27.199133,0.045106355,72.99991,54.373272,106530.17,1578744,694.4,542.67194,534.16223,5.760001,1056.6047,-105.16207,-587.14636,24725,0.0102073,12.780749,0.02673797,46.287086,54.73635,23522.049,2304434,159.66205,433.91663,425.40698,3.9600005,-1460.9972,-16.35193,-382.27197,1
"128",127,213,0.09167178,61732154,24920,360,2,3,24920,0.07197496,29.766193,0.047024,72.99843,51.437454,127587.78,1772669,858.38495,555.659,547.14935,6.1200013,1120.4518,-69.72256,-620.3291,24920,0.01969682,15.85577,0.03595413,59.588104,54.01272,36202.383,1837981,243.9298,464.96207,456.45242,3.9600005,-1280.6503,61.85121,-397.35147,1
"129",128,213,0.11262792,61666743,25116,360,2,3,25116,0.10000802,34.324463,0.05431086,101.977875,59.207775,169656.3,1696427,1045.8849,576.1769,567.6672,6.1200013,956.71844,-255.46031,-739.05383,25116,0.012619903,12.772086,0.02800896,53.201107,52.695297,23490.17,1861359,162.71284,433.819,425.30933,3.9600005,-1305.0918,147.21655,-336.0531,1
"130",129,213,0.041322984,61944844,25305,360,2,3,25305,0.029402392,19.901098,0.032306977,62.99979,55.46224,57031.73,1939697,374.402,497.68484,489.1752,5.760001,1267.5353,-90.72001,-517.4835,25305,0.01192059,13.8043585,0.02918469,50.322598,56.140324,27440.686,2301957,182.51263,445.01102,436.50137,3.9600005,-1437.6787,69.59563,-450.28055,1
"131",130,213,0.06538439,62235140,25498,360,2,3,25498,0.05031851,23.749462,0.03998226,74.99991,60.64426,81221.32,1614144,500.90784,523.1419,514.6322,5.760001,1071.6523,-210.79749,-583.13654,25498,0.0150658805,16.319542,0.033787873,58.76773,61.733837,38351.15,2545563,239.55379,469.11356,460.6039,3.9600005,-1512.3641,74.64695,-463.02643,1
"132",131,213,0.080895476,61966665,25696,360,2,3,25696,0.069473036,29.35528,0.04704372,76.9964,51.606438,124089.48,1786153,833.9316,553.6573,545.1476,6.4800014,1103.9944,-131.88657,-652.58386,25696,0.011422439,11.891114,0.028111381,53.27636,52.174118,20361.398,1782579,142.38742,423.52722,415.01758,4.3200006,-1281.6521,90.71872,-333.69977,1
"133",132,213,0.07335656,61587450,25894,360,2,3,25894,0.06365546,28.840055,0.045489047,88.99837,54.79753,119771.82,1881564,778.2115,551.1075,542.5978,6.1200013,1155.9685,-196.46504,-622.03784,25894,0.009701106,11.406744,0.026102388,45.24183,53.50923,18736.387,1931366,129.31273,417.53873,409.02908,3.9600005,-1305.6866,126.54478,-437.9483,1
