Id.Latido,Registro,Error,Time,Type,C1_BIC,C2_BIC,RR1,RR2
679,209,0.044885,1180.975126,1,378.64896,87.004585,207,12
681,108,0.05751,8605.396157,1,335.383,213.84196,379,0
683,234,0.133884,1989.1963,1,427.0181,396.94122,240,0
684,112,0.377075,6267.396821,1,510.5234,268.67755,255,14
685,112,0.237161,3597.467316,1,417.22952,340.3339,254,7
686,103,0.033505,2493.149043,1,360.8037,305.18484,283,0
688,234,0.098653,8520.528317,1,403.2495,275.81863,246,0
689,200,0.490901,6521.877471,1,473.5762,346.6058,286,0
690,219,0.061007,2245.632325,1,367.88004,126.21835,264,53
691,113,0.146772,1003.060408,1,378.27536,457.54657,352,0
692,220,0.099834,1586.039115,1,298.12445,315.28177,305,18
695,213,0.061487,5918.1289,1,500.46194,338.9993,210,0
696,209,0.076741,2164.414517,1,532.2684,416.95215,224,13
697,101,0.100443,2912.815351,1,381.37045,240.02971,381,0
698,202,0.018733,367.154196,1,277.4841,140.36183,407,0
699,215,0.131021,6609.996519,1,274.35486,358.692,204,0
700,221,0.103554,6850.950111,1,359.7831,399.35248,311,0
701,122,0.088494,9427.063522,1,321.4101,281.44504,267,0
702,108,0.083655,4062.091361,1,425.7619,282.336,459,0
703,205,0.229631,5994.463558,1,387.90683,485.55353,233,2
704,213,0.062842,2865.935057,1,313.17853,307.01413,208,0
705,105,0.081612,2519.853887,1,528.63257,433.26593,262,0
707,122,0.075657,2985.097128,1,429.9641,329.0675,278,7
708,116,0.021724,4180.154899,1,441.7433,291.98322,281,0
709,103,0.017706,3441.553996,1,475.0136,284.65714,301,9
710,228,0.071316,5464.113994,1,379.34036,312.6614,394,0
711,116,0.038986,5943.03394,1,301.16602,495.6759,263,9
713,200,0.054646,2855.43003,1,518.96466,268.08145,267,0
714,230,0.058686,8138.096616,1,423.90726,237.14299,280,0
716,222,0.099242,9363.023036,1,406.1796,457.45316,442,0
717,228,0.119492,2887.453185,1,393.17337,359.64124,290,30
718,221,0.052434,1822.55893,1,461.69534,526.2115,336,53
719,105,0.101168,8955.993384,1,331.5404,223.13988,266,0
720,231,0.083503,4973.023894,1,441.3261,349.4054,582,46
721,215,0.024769,1203.996698,1,414.74072,262.8479,185,6
722,116,0.028858,3357.788406,1,333.90707,108.247246,270,1
723,221,0.084451,6753.336859,1,471.3877,285.89166,390,0
725,219,0.045083,2337.152069,1,394.6698,241.78534,343,0
726,104,0.143142,7281.666993,1,422.62497,436.33005,281,2
730,100,0.074068,9264.156394,1,455.27057,400.95926,279,0
731,209,0.077706,3809.922775,1,303.43494,324.21387,196,1
732,108,0.059389,9219.58914,1,377.56964,237.86086,382,16
734,123,0.02712,9084.928291,1,401.3334,488.11432,453,0
735,209,0.139451,2492.003623,1,362.06216,347.98807,215,22
737,112,0.312742,5442.109375,1,402.09198,265.44815,247,20
738,202,0.008468,8392.075693,1,420.7871,329.50635,410,0
739,215,0.042186,9809.355321,1,293.2691,234.30011,201,1
740,210,0.050767,8869.284486,1,274.29187,246.34995,250,0
742,217,0.034125,8321.427972,1,385.10837,227.90155,252,0
743,221,0.100649,2281.714022,1,395.187,164.47928,235,54
744,223,0.025499,4785.355375,1,426.55286,242.63385,276,0
745,205,0.138796,7762.045094,1,444.16263,253.39658,228,9
747,213,0.068748,1493.439415,1,341.39258,242.292,194,0
748,213,0.04872,4376.485558,1,543.99,419.74234,195,0
750,234,0.134587,9708.868753,1,503.0492,460.64648,230,3
751,123,0.028767,9476.542751,1,516.2542,271.43112,438,56
753,116,0.033749,368.964164,1,338.11542,353.936,371,0
754,200,0.116107,9694.561462,1,496.64648,268.7767,230,26
755,122,0.078411,9681.926825,1,377.25226,313.90836,270,0
756,117,0.034013,4470.014447,1,424.55667,297.82187,416,22
757,108,0.045668,3133.948121,1,377.11255,267.57166,356,22
758,203,0.146391,1686.290358,1,312.70297,426.11484,146,82
759,210,0.115242,2009.744765,1,452.7042,416.5364,231,186
760,209,0.577722,4940.891767,1,390.71927,300.42188,222,54
762,105,0.156497,3524.705356,1,572.62506,362.92465,236,8
763,112,0.243321,9580.504388,1,389.81796,272.71884,255,15
764,121,0.014597,3940.502959,1,338.15613,349.5906,354,17
765,213,0.097312,7229.27862,1,248.71663,306.92087,197,0
766,215,0.036247,3060.806292,1,544.1343,511.20474,191,32
767,233,0.045653,4196.397406,1,364.5706,79.19804,216,25
768,112,0.288409,3409.881148,1,485.9683,393.55963,263,0
769,106,0.178162,2393.870134,1,354.53024,342.16885,341,2
770,221,0.106401,2967.62091,1,583.58545,204.12717,326,0
771,219,0.062236,1110.852132,1,436.84262,265.4487,236,101
774,234,0.214172,4756.933388,1,435.32495,446.65067,234,5
776,202,0.040567,1262.077521,1,539.987,321.76736,293,0
777,233,0.057135,3870.923532,1,457.05777,269.1424,210,0
778,209,0.218023,7893.124259,1,498.33716,407.93936,221,4
779,103,0.105346,9982.103323,1,396.9224,367.39777,324,9
780,122,0.069777,2115.090411,1,351.99902,437.3289,267,11
781,230,0.061657,6129.043009,1,409.57675,307.93088,337,0
782,209,0.298777,4460.037141,1,461.12637,430.7621,238,0
783,122,0.157381,9132.222825,1,491.41742,326.56116,264,0
785,112,0.320548,3422.912386,1,419.95,335.99097,258,0
786,100,0.050199,983.775183,1,421.94937,338.91455,282,0
787,234,0.078494,3228.75801,1,302.18942,334.16156,235,15
790,103,0.026016,8889.619976,1,453.9218,314.7688,303,13
791,213,0.032115,4526.471156,1,358.2523,310.2645,211,0
794,105,0.115263,8027.45321,1,477.30106,425.88516,249,24
795,210,0.088732,9130.916788,1,417.4195,331.49918,252,39
796,219,0.057791,6545.147595,1,406.39594,289.71024,534,0
797,101,0.199469,6170.896436,1,403.7391,463.4773,326,16
798,209,0.052059,6537.545267,1,439.71313,41.472275,221,10
799,122,0.157158,3350.613824,1,391.9604,177.14706,253,0
800,114,0.095158,7457.523103,1,403.7759,322.23734,372,24
801,113,0.187414,2359.593097,1,391.98346,365.56332,352,24
802,123,0.030533,7892.664414,1,290.69733,332.2636,475,0
804,122,0.054417,7596.532008,1,353.76978,357.42072,244,15
805,210,0.054741,8117.244947,1,427.36795,246.6496,197,160
806,202,0.013135,9896.413853,1,431.5289,226.26695,419,3
808,201,0.01682,2890.183657,1,303.29205,281.5591,460,0
810,116,0.025963,2129.068777,1,211.95972,293.8521,270,7
811,215,0.062539,8187.229678,1,479.48877,255.16516,191,0
813,121,0.033227,6204.773843,1,339.04602,250.62854,274,0
814,101,0.178761,4731.892464,1,278.0067,307.57684,372,19
815,209,0.093558,1948.018884,1,213.57536,172.95143,221,7
816,234,0.124503,4501.6018,1,413.80847,231.8291,244,0
818,223,0.009081,1200.849161,1,491.30167,297.86444,261,0
819,200,0.113629,1654.847718,1,367.4658,210.60132,250,0
820,121,0.021238,250.492694,1,402.2554,208.85973,347,15
822,119,0.059127,3932.029939,1,227.57071,354.81497,362,0
823,201,0.019022,5856.405403,1,474.41895,359.32523,220,51
824,108,0.221439,363.28235,1,260.8828,279.84555,378,22
826,116,0.106934,6292.883131,1,490.97125,550.6105,264,0
828,119,0.067617,9414.244504,1,478.80127,286.5609,267,0
829,222,0.324578,8443.896948,1,497.32156,310.19864,291,22
830,105,0.136643,1578.862675,1,435.97498,372.39444,257,0
831,215,0.197269,4859.291056,1,400.4539,313.77646,173,15
834,119,0.025583,7001.865696,1,391.59872,360.78528,317,1
836,101,0.142108,5439.702989,1,391.31088,350.29877,355,3
837,203,0.071208,4720.140225,1,305.1511,167.53447,216,24
839,208,0.015042,2460.299814,1,484.19382,373.57312,236,0
840,115,0.12873,328.886431,1,190.4789,158.54767,275,34
844,213,0.05114,3722.80838,1,474.17755,322.13184,201,0
845,121,0.048988,7157.469816,1,528.8545,426.63055,306,10
848,122,0.072151,1455.016337,1,323.86652,358.52118,232,2
850,108,0.084698,6981.586327,1,444.53137,269.7346,388,0
851,108,0.091363,7020.279592,1,390.73706,525.52386,403,0
854,223,0.009608,9665.823908,1,348.25677,549.8127,244,72
855,203,0.173743,3967.038806,1,420.55917,186.0707,254,49
856,201,0.011434,8374.677685,1,487.53452,411.09946,411,0
857,205,0.24094,1750.692453,1,215.37984,244.06313,233,7
858,117,0.017648,1614.488875,1,295.29727,315.3263,433,41
859,230,0.178483,7915.81637,1,285.10043,321.01904,240,6
860,121,0.010536,3561.973267,1,528.87646,438.2415,372,0
862,209,0.080307,5700.940586,1,215.72847,277.7925,226,0
866,203,0.080798,4779.324965,1,426.4425,200.98169,244,0
867,233,0.066835,9885.393373,1,473.12512,301.54886,219,10
868,215,0.032074,5065.643778,1,494.74692,401.0892,210,0
870,203,0.05562,6470.377971,1,358.48767,183.5385,360,0
873,202,0.061447,7319.058361,1,446.65674,388.90564,237,0
874,233,0.048775,3153.748067,1,363.6516,408.74744,212,67
875,122,0.133812,5626.92901,1,489.69232,387.04822,279,0
876,234,0.093346,1830.111179,1,444.08804,339.98828,243,0
877,220,0.057658,913.227635,1,467.41608,289.87674,346,3
878,233,0.054413,281.959002,1,472.84955,259.77094,299,0
879,222,0.178157,9725.843749,1,502.0994,403.313,151,28
880,205,0.073254,6474.087457,1,361.4539,219.96765,241,0
881,213,0.049585,3822.735094,1,287.92032,254.91101,209,0
882,213,0.067359,8133.640401,1,532.16956,395.98907,204,5
883,203,0.059889,1588.999894,1,547.9102,411.75778,280,0
884,233,0.094248,6080.362265,1,441.5196,286.9393,206,3
885,100,0.06227,3291.928113,1,529.9923,408.5794,298,0
886,208,0.066964,2478.532197,1,398.79987,395.11584,178,33
887,205,0.062507,8082.811322,1,402.77444,309.9101,238,0
888,115,0.071504,8742.275,1,299.18848,197.62563,338,0
889,230,0.140686,4912.219029,1,446.51547,282.3009,300,0
890,103,0.031737,8521.491628,1,468.33585,485.67648,309,29
891,208,0.009686,2798.049642,1,316.38745,324.421,276,0
892,115,0.168444,504.141566,1,219.94211,102.21555,312,2
893,210,0.055683,3982.028892,1,513.4911,348.17572,225,0
895,205,0.095638,8097.159194,1,417.6649,240.31639,235,0
899,119,0.035861,2339.948308,1,335.7183,225.61171,468,0
902,234,0.101576,4128.734397,1,426.37714,333.05313,239,0
903,201,0.01815,4632.98877,1,443.11072,348.4706,456,0
904,228,0.075202,4277.441189,1,179.15286,324.37146,301,0
905,123,0.017691,5274.30189,1,345.48035,541.75885,392,81
907,209,0.089397,2910.087414,1,325.43948,334.98083,222,9
908,105,0.07891,6121.015915,1,373.598,253.53716,223,16
909,113,0.314365,7795.040469,1,388.98093,240.39093,312,113
910,215,0.02341,9252.988771,1,388.14615,420.20615,203,0
912,220,0.053878,6244.865448,1,355.71198,67.5408,321,6
915,213,0.026345,1349.471197,1,463.2153,234.34737,216,0
916,215,0.030317,3183.033595,1,461.13654,408.80902,181,0
918,233,0.047919,2474.925154,1,372.28406,163.58324,202,0
919,100,0.032505,7050.980132,1,499.60303,383.5814,278,22
920,209,0.140052,4883.151529,1,281.52,256.88983,233,19
921,106,0.331076,9302.613084,1,379.3113,260.77475,309,0
924,105,0.170561,4416.959043,1,529.4224,293.75797,244,1
925,114,0.089331,3741.298247,1,418.10828,227.75572,331,27
927,223,0.006605,4115.28728,1,377.01462,440.5942,245,12
929,203,0.043692,9457.994842,1,379.8276,152.60307,245,0
930,104,0.148553,1985.04267,1,441.96292,250.03685,265,79
931,219,0.051727,7950.856565,1,453.33624,384.17386,294,0
932,210,0.051171,9832.721622,1,416.41922,422.69772,312,10
933,116,0.019607,4666.010713,1,384.31857,195.92476,285,0
938,114,0.436305,1116.455338,1,451.65213,286.8454,324,21
939,121,0.008907,7170.853243,1,414.9099,387.8251,363,10
940,201,0.013781,1517.387981,1,231.90738,247.0004,401,0
943,123,0.040012,470.946031,1,212.48413,303.53644,401,24
944,210,0.057093,3330.78907,1,379.71814,384.16907,256,19
945,114,0.217194,9973.59989,1,435.0347,225.25897,380,0
946,213,0.081665,3755.826035,1,417.8757,354.89352,200,8
947,116,0.025533,6754.522708,1,546.7485,412.9752,367,0
950,205,0.12174,2210.911851,1,518.10236,229.5993,235,0
952,200,0.04126,3778.010304,1,337.23642,213.3867,273,6
954,123,0.027162,7024.062168,1,369.0666,203.27069,498,0
955,220,0.100187,7251.605875,1,337.44293,355.29523,314,17
956,210,0.083963,6973.266452,1,495.80484,317.9936,230,3
957,230,0.076485,2018.776609,1,402.62805,258.16953,341,0
959,112,0.299315,4180.88222,1,455.59644,462.47147,253,0
961,205,0.07314,8580.160922,1,405.3039,318.21866,235,2
962,119,0.016547,4077.076159,1,343.30423,198.43187,335,0
964,213,0.072335,7875.528036,1,400.27097,261.2829,202,0
966,123,0.034155,3482.09856,1,546.3589,422.14746,429,0
967,123,0.020781,1297.627773,1,352.28458,366.34222,375,22
968,200,0.096358,380.714194,1,357.26843,312.89438,310,0
969,102,0.098212,9071.21657,1,419.6523,314.1858,274,21
970,205,0.108192,9386.17904,1,377.54364,488.52682,252,10
972,208,0.098037,2155.889292,1,301.98672,238.45631,232,39
974,100,0.057389,1102.619839,1,225.57935,147.07484,288,0
975,200,0.043802,2803.87973,1,304.3555,297.78516,263,25
976,221,0.059487,9468.052405,1,383.03406,224.02489,240,28
978,215,0.055757,1230.62243,1,307.8976,235.24113,206,0
979,101,0.087007,9252.389823,1,380.4579,261.6357,360,12
980,121,0.027395,1169.511936,1,336.25067,196.32922,357,26
981,210,0.141291,2421.03581,1,279.41888,362.267,228,61
983,205,0.144121,726.654848,1,453.08765,267.90308,231,0
984,105,0.082626,1235.491806,1,329.41306,198.4272,240,0
985,101,0.245851,6342.742291,1,426.67584,253.67056,346,0
986,209,0.073659,4815.127634,1,376.24048,146.55315,197,0
987,115,0.077175,1090.09214,1,372.80875,178.90971,327,0
988,100,0.026215,4443.18215,1,482.91635,301.97504,288,3
990,222,0.069464,8784.490174,1,293.47827,246.25975,157,116
991,201,0.04798,2297.893781,1,322.59265,319.69736,211,0
994,233,0.097549,5012.360198,1,314.72018,326.41174,213,0
996,105,0.096713,4349.506755,1,549.1707,419.27603,245,0
998,233,0.041516,3268.065511,1,499.27753,288.04077,208,0
999,208,0.070941,600.483802,1,482.6671,409.57715,231,0
1000,228,0.065091,7319.96545,1,399.75302,254.49294,304,34
1003,230,0.065122,315.226988,1,345.27878,514.5355,309,0
1004,210,0.204997,5591.678455,1,450.23715,410.10107,243,119
1006,228,0.060735,7313.81659,1,444.04785,370.08377,439,0
1007,113,0.142349,2191.381713,1,344.91156,511.45297,418,0
1009,212,0.214917,7540.028046,1,232.68654,322.54926,249,6
1010,213,0.077189,6697.190229,1,350.01678,338.23544,197,0
1012,203,0.188189,9924.615267,1,558.1387,422.9598,219,0
1013,220,0.095899,4575.889517,1,476.05466,464.4168,310,4
1014,100,0.044285,9471.107881,1,521.4603,312.4373,282,4
1016,202,0.017205,7019.79204,1,274.33847,314.6441,411,0
1017,101,0.105508,1312.284453,1,276.9665,315.65814,352,8
1018,101,0.125487,3128.485996,1,298.05847,89.44154,369,0
1019,122,0.075035,9769.770808,1,289.0383,163.31834,273,0
1020,202,0.043963,2896.111956,1,423.26453,311.36884,173,0
1022,222,0.325982,1647.67116,1,230.19992,390.92896,266,76
1023,103,0.015574,8858.627571,1,408.95422,375.2696,296,16
1024,106,0.264236,7441.163238,1,349.07047,315.34204,380,0
1026,234,0.097335,8101.780132,1,599.85114,383.0729,230,6
1028,234,0.111764,6605.668959,1,490.26517,244.99992,230,14
1031,123,0.016418,1570.036863,1,465.2182,350.743,413,6
1032,203,0.113212,3916.233857,1,327.21838,312.3734,306,0
1035,122,0.092579,9065.08228,1,483.28745,360.2121,262,7
1038,234,0.12858,5697.281718,1,441.18445,299.35168,238,0
1039,233,0.032662,217.852472,1,484.28857,335.43787,255,0
1043,103,0.014162,2412.028308,1,475.925,352.65546,300,9
1044,106,0.309392,8007.527229,1,337.43912,309.65448,335,0
1047,105,0.242674,7872.803432,1,552.67035,397.78815,259,92
1048,205,0.140461,68.184959,1,433.96585,351.74136,234,0
1051,101,0.157891,3309.436732,1,295.62985,275.70474,372,0
1052,200,0.050846,638.614503,1,312.1326,164.69019,270,0
1053,205,0.12623,8626.834904,1,389.2375,37.44285,261,15
1054,122,0.061113,6140.443593,1,330.45453,207.8278,294,3
1055,209,0.036672,2980.572734,1,421.03067,273.61868,232,0
1057,200,0.559489,4704.517111,1,364.19223,147.57008,256,0
1058,121,0.013403,9008.686215,1,452.9781,196.46532,372,8
1059,108,0.062784,2019.163475,1,273.41983,284.08997,365,34
1060,222,0.026883,6630.618073,1,457.52258,305.8946,233,0
1062,113,0.110373,1891.246498,1,228.02388,307.9104,393,5
1064,209,0.173243,439.964896,1,425.17822,283.22055,223,10
1065,103,0.018265,7427.271698,1,354.8891,298.82718,303,0
1068,112,0.288601,2503.95922,1,347.50394,316.78467,258,7
1069,101,0.175541,637.166898,1,338.51575,376.84906,310,0
1070,213,0.047456,2942.53148,1,313.0034,221.8454,195,23
1072,119,0.020024,8615.459611,1,503.71365,447.7379,326,0
1073,233,0.079642,9085.825537,1,411.45496,314.9574,212,0
1074,116,0.048617,4191.828272,1,512.54755,427.8357,272,98
1075,119,0.019425,2823.675174,1,453.6726,327.61914,298,27
1076,202,0.077404,7399.204553,1,407.8917,289.9796,158,131
1077,106,0.483051,7455.791875,1,315.57993,416.81683,385,0
1078,103,0.023003,7751.229168,1,468.78656,278.38623,318,0
1079,101,0.188171,1712.35728,1,367.60583,357.66068,374,0
1080,205,0.13106,4156.916304,1,298.53345,144.1591,252,0
1081,116,0.032611,6016.423359,1,302.0203,218.72968,269,14
1082,215,0.025298,2954.499865,1,470.97177,309.54422,187,5
1084,202,0.021877,4339.961305,1,355.76984,71.184456,341,0
1085,220,0.034376,4509.22727,1,348.35925,321.93735,319,0
1086,234,0.281546,7447.79133,1,435.14218,260.83148,237,13
1087,205,0.086749,2643.730924,1,487.84552,352.29868,234,0
1089,122,0.10013,8678.440593,1,287.62823,224.36575,252,9
1091,215,0.020483,6127.132595,1,411.69147,346.1451,191,16
1093,217,0.06078,9981.532331,1,347.15298,81.866745,275,7
1094,209,0.097755,8637.528499,1,414.2947,256.12723,235,0
1096,122,0.058736,2960.212116,1,416.23737,242.03876,247,0
1097,200,0.042187,5197.704784,1,435.61847,279.85147,290,0
1098,210,0.081674,7937.852979,1,396.10788,185.20677,224,46
1100,223,0.007623,7781.954432,1,418.2751,288.62872,257,11
1101,221,0.179071,4979.351833,1,369.3479,230.50444,253,0
1102,223,0.072222,2764.794889,1,313.0936,327.56854,239,0
1106,101,0.361497,8792.264586,1,465.87677,454.5713,357,0
1107,101,0.291429,3209.719001,1,332.00598,208.03908,384,0
1109,122,0.050119,5919.91007,1,333.97845,110.550186,277,13
1110,234,0.077862,7614.105696,1,433.7226,270.6899,244,0
1112,117,0.051058,5275.226496,1,457.3611,306.48495,428,24
1113,219,0.04634,848.690447,1,386.26947,287.59824,304,0
1115,119,0.019825,9702.296618,1,424.17392,412.08362,318,20
1116,234,0.062076,1345.25822,1,401.0242,310.50247,244,0
1117,112,0.260406,9619.547428,1,451.82755,285.42935,257,0
1118,209,0.04593,1196.509444,1,430.2489,330.39062,231,24
1121,230,0.111637,7067.385301,1,364.21118,116.297844,272,0
1122,210,0.030808,2416.243965,1,461.3229,419.55673,248,0
1124,210,0.117474,3332.411975,1,382.11304,115.69844,217,29
1125,213,0.053671,1401.080196,1,422.52963,246.14961,197,14
1127,200,0.099242,6253.351691,1,544.4451,404.79788,242,0
1131,222,0.360538,3099.758452,1,530.2286,425.81113,199,0
1132,215,0.019239,3661.919743,1,332.69058,376.96326,191,0
1133,205,0.196712,670.53207,1,314.76376,122.870155,234,0
1134,202,0.01077,74.874426,1,308.1348,298.76324,212,171
1135,208,0.123282,36.658706,1,293.65015,281.0913,243,0
1136,200,0.12477,4053.891414,1,486.78885,152.64957,258,0
1137,210,0.089945,6826.696974,1,393.04874,101.732475,271,0
1139,116,0.03258,2498.322787,1,401.7642,268.46466,265,12
1140,223,0.012271,6023.646682,1,466.45126,329.18552,281,0
1142,209,0.13245,635.275075,1,411.52,188.41327,220,0
1143,121,0.019941,7520.609614,1,334.7392,251.39131,366,0
1144,230,0.061142,9671.813015,1,231.37779,340.43723,250,18
1145,121,0.017728,7097.167859,1,463.06763,421.5484,341,0
1147,228,0.090938,5009.251742,1,310.42703,319.81912,346,29
1149,220,0.064383,1247.353685,1,423.98587,523.8032,329,0
1152,221,0.280281,193.636601,1,494.05676,244.10884,297,0
1157,117,0.032564,3384.717782,1,442.07532,312.9523,425,0
1158,222,0.221352,7781.201342,1,361.59607,245.99898,289,0
1159,205,0.094921,130.875666,1,468.4549,309.45358,247,5
1160,121,0.020259,3389.357776,1,304.97693,273.1207,363,10
1161,202,0.014724,5898.241729,1,337.13324,277.7052,368,16
1164,112,0.133541,3160.903152,1,280.79398,322.37973,255,0
1165,116,0.012807,7750.979982,1,405.9222,281.05878,269,12
1167,219,0.028457,9848.251418,1,472.95593,212.0171,311,537
1168,103,0.015677,792.374129,1,365.37347,385.9684,326,0
1170,219,0.041651,9112.229345,1,361.1331,321.52487,289,35
1171,100,0.042104,9301.118064,1,374.959,429.13037,275,0
1174,106,0.243868,8614.856555,1,323.68164,285.20502,313,28
1178,113,0.207914,5770.596837,1,571.15,295.45337,332,0
1179,234,0.168962,4210.256577,1,394.03662,373.18845,235,0
1180,230,0.127908,6256.768275,1,503.4436,328.21964,246,0
1181,116,0.047349,919.988317,1,491.56143,468.11392,261,0
1184,121,0.072749,3569.437515,1,475.6115,263.10504,302,5
